  0.19000000E+02  0.47499624E-01 -0.15000447E+02  0.39999749E+03  0.29445733E+01  0.18165468E-04  0.61404942E-05  0.99002818E+02  0.19999909E+03  0.32326166E-01  0.13536041E+00  0.18110897E+01  0.99999545E-04  0.20492388E+02  0.74131592E+02  0.20879006E+01
  0.20000000E+02  0.52499541E-01 -0.15000494E+02  0.39999722E+03  0.29445727E+01  0.18169760E-04  0.67548895E-05  0.99003116E+02  0.19999899E+03  0.32326150E-01  0.13536896E+00  0.18112385E+01  0.99999497E-04  0.21154137E+02  0.77590457E+02  0.20965636E+01
  0.21000000E+02  0.57749444E-01 -0.15000543E+02  0.39999695E+03  0.29445721E+01  0.18174281E-04  0.73971036E-05  0.99003430E+02  0.19999889E+03  0.32326134E-01  0.13537796E+00  0.18113959E+01  0.99999447E-04  0.21804250E+02  0.81034334E+02  0.21048641E+01
  0.22000000E+02  0.63249333E-01 -0.15000595E+02  0.39999666E+03  0.29445714E+01  0.18179038E-04  0.80670132E-05  0.99003758E+02  0.19999879E+03  0.32326117E-01  0.13538739E+00  0.18115620E+01  0.99999394E-04  0.22443454E+02  0.84463945E+02  0.21128326E+01
  0.23000000E+02  0.68999207E-01 -0.15000649E+02  0.39999635E+03  0.29445707E+01  0.18184009E-04  0.87644982E-05  0.99004102E+02  0.19999868E+03  0.32326099E-01  0.13539725E+00  0.18117367E+01  0.99999339E-04  0.23072400E+02  0.87879951E+02  0.21204960E+01
  0.24000000E+02  0.74999063E-01 -0.15000706E+02  0.39999603E+03  0.29445700E+01  0.18189184E-04  0.94894446E-05  0.99004461E+02  0.19999856E+03  0.32326081E-01  0.13540756E+00  0.18119201E+01  0.99999282E-04  0.23691705E+02  0.91283114E+02  0.21278784E+01
  0.25000000E+02  0.81248900E-01 -0.15000765E+02  0.39999570E+03  0.29445692E+01  0.18194603E-04  0.10241778E-04  0.99004834E+02  0.19999844E+03  0.32326061E-01  0.13541830E+00  0.18121122E+01  0.99999222E-04  0.24301864E+02  0.94673792E+02  0.21350003E+01
  0.26000000E+02  0.87748717E-01 -0.15000826E+02  0.39999536E+03  0.29445684E+01  0.18200256E-04  0.11021354E-04  0.99005223E+02  0.19999832E+03  0.32326041E-01  0.13542949E+00  0.18123131E+01  0.99999160E-04  0.24903361E+02  0.98052504E+02  0.21418805E+01
  0.27000000E+02  0.94498512E-01 -0.15000889E+02  0.39999500E+03  0.29445676E+01  0.18206147E-04  0.11828072E-04  0.99005627E+02  0.19999819E+03  0.32326020E-01  0.13544112E+00  0.18125226E+01  0.99999096E-04  0.25496631E+02  0.10141969E+03  0.21485356E+01
  0.28000000E+02  0.10149828E+00 -0.15000955E+02  0.39999463E+03  0.29445668E+01  0.18212247E-04  0.12661826E-04  0.99006047E+02  0.19999806E+03  0.32325999E-01  0.13545318E+00  0.18127410E+01  0.99999029E-04  0.26082086E+02  0.10477584E+03  0.21549808E+01
  0.29000000E+02  0.10874803E+00 -0.15001024E+02  0.39999425E+03  0.29445659E+01  0.18218588E-04  0.13522537E-04  0.99006481E+02  0.19999792E+03  0.32325976E-01  0.13546569E+00  0.18129681E+01  0.99998959E-04  0.26660099E+02  0.10812137E+03  0.21612296E+01
  0.30000000E+02  0.11624775E+00 -0.15001094E+02  0.39999385E+03  0.29445650E+01  0.18225159E-04  0.14410119E-04  0.99006931E+02  0.19999778E+03  0.32325953E-01  0.13547864E+00  0.18132040E+01  0.99998888E-04  0.27231013E+02  0.11145668E+03  0.21672944E+01
  0.31000000E+02  0.12399744E+00 -0.15001168E+02  0.39999344E+03  0.29445641E+01  0.18231962E-04  0.15324489E-04  0.99007395E+02  0.19999763E+03  0.32325929E-01  0.13549204E+00  0.18134486E+01  0.99998813E-04  0.27795145E+02  0.11478214E+03  0.21731862E+01
  0.32000000E+02  0.13199710E+00 -0.15001243E+02  0.39999302E+03  0.29445632E+01  0.18238996E-04  0.16265569E-04  0.99007875E+02  0.19999747E+03  0.32325904E-01  0.13550588E+00  0.18137021E+01  0.99998737E-04  0.28352790E+02  0.11809809E+03  0.21789153E+01
  0.33000000E+02  0.14024672E+00 -0.15001321E+02  0.39999259E+03  0.29445622E+01  0.18246315E-04  0.17233286E-04  0.99008370E+02  0.19999732E+03  0.32325879E-01  0.13552016E+00  0.18139646E+01  0.99998658E-04  0.28904015E+02  0.12140364E+03  0.21844889E+01
  0.34000000E+02  0.14874631E+00 -0.15001401E+02  0.39999214E+03  0.29445612E+01  0.18253749E-04  0.18227194E-04  0.99008880E+02  0.19999715E+03  0.32325853E-01  0.13553489E+00  0.18142358E+01  0.99998577E-04  0.29449286E+02  0.12470034E+03  0.21899177E+01
  0.35000000E+02  0.15749587E+00 -0.15001484E+02  0.39999167E+03  0.29445602E+01  0.18261556E-04  0.19247585E-04  0.99009405E+02  0.19999699E+03  0.32325826E-01  0.13555006E+00  0.18145159E+01  0.99998493E-04  0.29988839E+02  0.12798847E+03  0.21952095E+01
  0.36000000E+02  0.16649538E+00 -0.15001569E+02  0.39999120E+03  0.29445591E+01  0.18269526E-04  0.20294392E-04  0.99009946E+02  0.19999681E+03  0.32325798E-01  0.13556569E+00  0.18148049E+01  0.99998407E-04  0.30522892E+02  0.13126831E+03  0.22003714E+01
  0.37000000E+02  0.17574485E+00 -0.15001656E+02  0.39999071E+03  0.29445580E+01  0.18277730E-04  0.21367550E-04  0.99010501E+02  0.19999664E+03  0.32325769E-01  0.13558175E+00  0.18151027E+01  0.99998319E-04  0.31051651E+02  0.13454010E+03  0.22054101E+01
  0.38000000E+02  0.18524428E+00 -0.15001745E+02  0.39999021E+03  0.29445569E+01  0.18286171E-04  0.22466997E-04  0.99011072E+02  0.19999646E+03  0.32325740E-01  0.13559827E+00  0.18154095E+01  0.99998228E-04  0.31575310E+02  0.13780408E+03  0.22103316E+01
  0.39000000E+02  0.19499366E+00 -0.15001837E+02  0.39998969E+03  0.29445558E+01  0.18294848E-04  0.23592671E-04  0.99011658E+02  0.19999627E+03  0.32325710E-01  0.13561524E+00  0.18157252E+01  0.99998135E-04  0.32094049E+02  0.14106048E+03  0.22151417E+01
  0.40000000E+02  0.20499300E+00 -0.15001932E+02  0.39998916E+03  0.29445546E+01  0.18303762E-04  0.24744515E-04  0.99012259E+02  0.19999608E+03  0.32325679E-01  0.13563266E+00  0.18160499E+01  0.99998039E-04  0.32608038E+02  0.14430952E+03  0.22198456E+01
  0.41000000E+02  0.21524228E+00 -0.15002029E+02  0.39998862E+03  0.29445534E+01  0.18312915E-04  0.25922474E-04  0.99012875E+02  0.19999588E+03  0.32325647E-01  0.13565053E+00  0.18163836E+01  0.99997941E-04  0.33117438E+02  0.14755140E+03  0.22244482E+01
  0.42000000E+02  0.22574151E+00 -0.15002128E+02  0.39998807E+03  0.29445522E+01  0.18322306E-04  0.27126491E-04  0.99013507E+02  0.19999568E+03  0.32325615E-01  0.13566885E+00  0.18167263E+01  0.99997841E-04  0.33622400E+02  0.15078630E+03  0.22289540E+01
  0.43000000E+02  0.23649068E+00 -0.15002229E+02  0.39998750E+03  0.29445510E+01  0.18331937E-04  0.28356516E-04  0.99014153E+02  0.19999548E+03  0.32325581E-01  0.13568763E+00  0.18170779E+01  0.99997738E-04  0.34123068E+02  0.15401442E+03  0.22333674E+01
  0.44000000E+02  0.24748979E+00 -0.15002333E+02  0.39998692E+03  0.29445497E+01  0.18341809E-04  0.29612496E-04  0.99014815E+02  0.19999527E+03  0.32325547E-01  0.13570686E+00  0.18174387E+01  0.99997633E-04  0.34619577E+02  0.15723594E+03  0.22376922E+01
  0.45000000E+02  0.25873884E+00 -0.15002439E+02  0.39998632E+03  0.29445484E+01  0.18351921E-04  0.30894382E-04  0.99015492E+02  0.19999505E+03  0.32325513E-01  0.13572654E+00  0.18178085E+01  0.99997525E-04  0.35112054E+02  0.16045102E+03  0.22419323E+01
  0.46000000E+02  0.27023783E+00 -0.15002548E+02  0.39998571E+03  0.29445471E+01  0.18362277E-04  0.32202127E-04  0.99016184E+02  0.19999483E+03  0.32325477E-01  0.13574668E+00  0.18181873E+01  0.99997415E-04  0.35600622E+02  0.16365982E+03  0.22460911E+01
  0.47000000E+02  0.28198675E+00 -0.15002659E+02  0.39998509E+03  0.29445458E+01  0.18372875E-04  0.33535684E-04  0.99016892E+02  0.19999461E+03  0.32325441E-01  0.13576728E+00  0.18185753E+01  0.99997303E-04  0.36085395E+02  0.16686249E+03  0.22501719E+01
  0.48000000E+02  0.29398559E+00 -0.15002772E+02  0.39998446E+03  0.29445444E+01  0.18383717E-04  0.34895007E-04  0.99017614E+02  0.19999438E+03  0.32325404E-01  0.13578833E+00  0.18189725E+01  0.99997188E-04  0.36566483E+02  0.17005918E+03  0.22541777E+01
  0.49000000E+02  0.30623437E+00 -0.15002888E+02  0.39998381E+03  0.29445430E+01  0.18394803E-04  0.36280054E-04  0.99018352E+02  0.19999414E+03  0.32325366E-01  0.13580985E+00  0.18193788E+01  0.99997071E-04  0.37043992E+02  0.17325004E+03  0.22581116E+01
  0.50000000E+02  0.31873307E+00 -0.15003006E+02  0.39998315E+03  0.29445416E+01  0.18406136E-04  0.37690782E-04  0.99019105E+02  0.19999390E+03  0.32325327E-01  0.13583182E+00  0.18197943E+01  0.99996952E-04  0.37518020E+02  0.17643519E+03  0.22619761E+01
  0.51000000E+02  0.33148169E+00 -0.15003126E+02  0.39998248E+03  0.29445402E+01  0.18417716E-04  0.39127148E-04  0.99019873E+02  0.19999366E+03  0.32325288E-01  0.13585426E+00  0.18202189E+01  0.99996830E-04  0.37988661E+02  0.17961477E+03  0.22657739E+01
  0.52000000E+02  0.34448022E+00 -0.15003249E+02  0.39998179E+03  0.29445387E+01  0.18429544E-04  0.40589114E-04  0.99020657E+02  0.19999341E+03  0.32325248E-01  0.13587716E+00  0.18206529E+01  0.99996706E-04  0.38456006E+02  0.18278890E+03  0.22695075E+01
  0.53000000E+02  0.35772867E+00 -0.15003374E+02  0.39998109E+03  0.29445372E+01  0.18441621E-04  0.42076640E-04  0.99021456E+02  0.19999316E+03  0.32325207E-01  0.13590052E+00  0.18210960E+01  0.99996579E-04  0.38920143E+02  0.18595770E+03  0.22731791E+01
  0.54000000E+02  0.37122703E+00 -0.15003502E+02  0.39998037E+03  0.29445357E+01  0.18453947E-04  0.43589687E-04  0.99022269E+02  0.19999290E+03  0.32325165E-01  0.13592435E+00  0.18215485E+01  0.99996450E-04  0.39381152E+02  0.18912129E+03  0.22767910E+01
  0.55000000E+02  0.38497530E+00 -0.15003632E+02  0.39997965E+03  0.29445341E+01  0.18466525E-04  0.45128220E-04  0.99023099E+02  0.19999264E+03  0.32325123E-01  0.13594864E+00  0.18220103E+01  0.99996319E-04  0.39839113E+02  0.19227976E+03  0.22803451E+01
  0.56000000E+02  0.39897347E+00 -0.15003764E+02  0.39997891E+03  0.29445326E+01  0.18479354E-04  0.46692202E-04  0.99023943E+02  0.19999237E+03  0.32325079E-01  0.13597340E+00  0.18224814E+01  0.99996185E-04  0.40294103E+02  0.19543324E+03  0.22838435E+01
  0.57000000E+02  0.41322154E+00 -0.15003899E+02  0.39997815E+03  0.29445310E+01  0.18492437E-04  0.48281598E-04  0.99024802E+02  0.19999210E+03  0.32325035E-01  0.13599863E+00  0.18229619E+01  0.99996049E-04  0.40746192E+02  0.19858182E+03  0.22872880E+01
  0.58000000E+02  0.42771951E+00 -0.15004036E+02  0.39997739E+03  0.29445293E+01  0.18505774E-04  0.49896374E-04  0.99025677E+02  0.19999182E+03  0.32324991E-01  0.13602432E+00  0.18234518E+01  0.99995910E-04  0.41195452E+02  0.20172561E+03  0.22906804E+01
  0.59000000E+02  0.44246737E+00 -0.15004175E+02  0.39997661E+03  0.29445277E+01  0.18519367E-04  0.51536497E-04  0.99026567E+02  0.19999154E+03  0.32324945E-01  0.13605049E+00  0.18239512E+01  0.99995769E-04  0.41641914E+02  0.20486445E+03  0.22940221E+01
  0.60000000E+02  0.45746512E+00 -0.15004317E+02  0.39997581E+03  0.29445260E+01  0.18533200E-04  0.53201808E-04  0.99027472E+02  0.19999125E+03  0.32324899E-01  0.13607713E+00  0.18244600E+01  0.99995626E-04  0.42085677E+02  0.20799867E+03  0.22973150E+01
  0.61000000E+02  0.47271275E+00 -0.15004461E+02  0.39997501E+03  0.29445243E+01  0.18547305E-04  0.54892394E-04  0.99028393E+02  0.19999096E+03  0.32324852E-01  0.13610424E+00  0.18249783E+01  0.99995480E-04  0.42526800E+02  0.21112836E+03  0.23005606E+01
  0.62000000E+02  0.48821027E+00 -0.15004607E+02  0.39997419E+03  0.29445226E+01  0.18561670E-04  0.56608221E-04  0.99029328E+02  0.19999066E+03  0.32324804E-01  0.13613183E+00  0.18255062E+01  0.99995332E-04  0.42965326E+02  0.21425348E+03  0.23037603E+01
  0.63000000E+02  0.50395767E+00 -0.15004756E+02  0.39997336E+03  0.29445208E+01  0.18576289E-04  0.58349191E-04  0.99030279E+02  0.19999036E+03  0.32324755E-01  0.13615990E+00  0.18260435E+01  0.99995182E-04  0.43401330E+02  0.21737424E+03  0.23069155E+01
  0.64000000E+02  0.51995493E+00 -0.15004907E+02  0.39997251E+03  0.29445191E+01  0.18591175E-04  0.60115343E-04  0.99031246E+02  0.19999006E+03  0.32324706E-01  0.13618844E+00  0.18265905E+01  0.99995029E-04  0.43834866E+02  0.22049072E+03  0.23100276E+01
  0.65000000E+02  0.53620207E+00 -0.15005061E+02  0.39997165E+03  0.29445173E+01  0.18606323E-04  0.61906645E-04  0.99032227E+02  0.19998975E+03  0.32324655E-01  0.13621746E+00  0.18271471E+01  0.99994873E-04  0.44265987E+02  0.22360298E+03  0.23130978E+01
  0.66000000E+02  0.55269908E+00 -0.15005217E+02  0.39997078E+03  0.29445154E+01  0.18621735E-04  0.63723073E-04  0.99033224E+02  0.19998943E+03  0.32324605E-01  0.13624696E+00  0.18277133E+01  0.99994716E-04  0.44694744E+02  0.22671112E+03  0.23161275E+01
  0.67000000E+02  0.56944595E+00 -0.15005375E+02  0.39996989E+03  0.29445136E+01  0.18637412E-04  0.65564597E-04  0.99034235E+02  0.19998911E+03  0.32324553E-01  0.13627694E+00  0.18282892E+01  0.99994556E-04  0.45121188E+02  0.22981521E+03  0.23191176E+01
  0.68000000E+02  0.58644267E+00 -0.15005536E+02  0.39996900E+03  0.29445117E+01  0.18653357E-04  0.67431193E-04  0.99035263E+02  0.19998879E+03  0.32324500E-01  0.13630741E+00  0.18288749E+01  0.99994393E-04  0.45545364E+02  0.23291531E+03  0.23220695E+01
  0.69000000E+02  0.60368925E+00 -0.15005699E+02  0.39996808E+03  0.29445098E+01  0.18669569E-04  0.69322836E-04  0.99036305E+02  0.19998846E+03  0.32324447E-01  0.13633836E+00  0.18294703E+01  0.99994229E-04  0.45967320E+02  0.23601150E+03  0.23249840E+01
  0.70000000E+02  0.62118568E+00 -0.15005864E+02  0.39996716E+03  0.29445079E+01  0.18686051E-04  0.71239499E-04  0.99037362E+02  0.19998812E+03  0.32324393E-01  0.13636979E+00  0.18300755E+01  0.99994061E-04  0.46387099E+02  0.23910384E+03  0.23278623E+01
  0.71000000E+02  0.63893195E+00 -0.15006032E+02  0.39996622E+03  0.29445059E+01  0.18702805E-04  0.73181160E-04  0.99038435E+02  0.19998778E+03  0.32324338E-01  0.13640172E+00  0.18306905E+01  0.99993892E-04  0.46804744E+02  0.24219239E+03  0.23307053E+01
  0.72000000E+02  0.65692806E+00 -0.15006202E+02  0.39996527E+03  0.29445039E+01  0.18719831E-04  0.75147796E-04  0.99039523E+02  0.19998744E+03  0.32324283E-01  0.13643413E+00  0.18313154E+01  0.99993720E-04  0.47220298E+02  0.24527724E+03  0.23335140E+01
  0.73000000E+02  0.67517401E+00 -0.15006375E+02  0.39996431E+03  0.29445019E+01  0.18737131E-04  0.77139382E-04  0.99040627E+02  0.19998709E+03  0.32324226E-01  0.13646703E+00  0.18319502E+01  0.99993546E-04  0.47633799E+02  0.24835842E+03  0.23362892E+01
  0.74000000E+02  0.69366979E+00 -0.15006550E+02  0.39996333E+03  0.29444999E+01  0.18754706E-04  0.79155898E-04  0.99041745E+02  0.19998674E+03  0.32324169E-01  0.13650043E+00  0.18325949E+01  0.99993369E-04  0.48045287E+02  0.25143602E+03  0.23390319E+01
  0.75000000E+02  0.71241539E+00 -0.15006727E+02  0.39996234E+03  0.29444979E+01  0.18772559E-04  0.81197321E-04  0.99042879E+02  0.19998638E+03  0.32324111E-01  0.13653432E+00  0.18332497E+01  0.99993190E-04  0.48454800E+02  0.25451007E+03  0.23417429E+01
  0.76000000E+02  0.73141082E+00 -0.15006907E+02  0.39996133E+03  0.29444958E+01  0.18790691E-04  0.83263631E-04  0.99044028E+02  0.19998602E+03  0.32324053E-01  0.13656871E+00  0.18339144E+01  0.99993008E-04  0.48862374E+02  0.25758065E+03  0.23444230E+01
  0.77000000E+02  0.75065607E+00 -0.15007089E+02  0.39996032E+03  0.29444937E+01  0.18809250E-04  0.85354807E-04  0.99045193E+02  0.19998565E+03  0.32323993E-01  0.13660359E+00  0.18345893E+01  0.99992825E-04  0.49268044E+02  0.26064780E+03  0.23470729E+01
  0.78000000E+02  0.77015112E+00 -0.15007273E+02  0.39995928E+03  0.29444915E+01  0.18827942E-04  0.87470829E-04  0.99046372E+02  0.19998528E+03  0.32323933E-01  0.13663898E+00  0.18352742E+01  0.99992638E-04  0.49671840E+02  0.26371154E+03  0.23496934E+01
  0.79000000E+02  0.78989599E+00 -0.15007460E+02  0.39995824E+03  0.29444894E+01  0.18846887E-04  0.89611650E-04  0.99047567E+02  0.19998490E+03  0.32323872E-01  0.13667486E+00  0.18359693E+01  0.99992450E-04  0.50073799E+02  0.26677197E+03  0.23522852E+01
  0.80000000E+02  0.80989066E+00 -0.15007649E+02  0.39995718E+03  0.29444872E+01  0.18866151E-04  0.91777280E-04  0.99048777E+02  0.19998452E+03  0.32323810E-01  0.13671125E+00  0.18366746E+01  0.99992259E-04  0.50473955E+02  0.26982913E+03  0.23548491E+01
  0.81000000E+02  0.83013512E+00 -0.15007841E+02  0.39995611E+03  0.29444850E+01  0.18885703E-04  0.93967698E-04  0.99050003E+02  0.19998413E+03  0.32323748E-01  0.13674815E+00  0.18373901E+01  0.99992065E-04  0.50872338E+02  0.27288307E+03  0.23573856E+01
  0.82000000E+02  0.85062938E+00 -0.15008034E+02  0.39995503E+03  0.29444828E+01  0.18905542E-04  0.96182887E-04  0.99051243E+02  0.19998374E+03  0.32323684E-01  0.13678555E+00  0.18381159E+01  0.99991870E-04  0.51268978E+02  0.27593385E+03  0.23598955E+01
  0.83000000E+02  0.87137342E+00 -0.15008231E+02  0.39995393E+03  0.29444805E+01  0.18925672E-04  0.98422829E-04  0.99052499E+02  0.19998334E+03  0.32323620E-01  0.13682346E+00  0.18388521E+01  0.99991671E-04  0.51663906E+02  0.27898150E+03  0.23623793E+01
  0.84000000E+02  0.89236725E+00 -0.15008429E+02  0.39995282E+03  0.29444782E+01  0.18946094E-04  0.10068751E-03  0.99053771E+02  0.19998294E+03  0.32323556E-01  0.13686187E+00  0.18395986E+01  0.99991471E-04  0.52057150E+02  0.28202609E+03  0.23648377E+01
  0.85000000E+02  0.91361085E+00 -0.15008630E+02  0.39995170E+03  0.29444759E+01  0.18966809E-04  0.10297691E-03  0.99055057E+02  0.19998254E+03  0.32323490E-01  0.13690081E+00  0.18403555E+01  0.99991268E-04  0.52448738E+02  0.28506764E+03  0.23672712E+01
  0.86000000E+02  0.93510423E+00 -0.15008834E+02  0.39995056E+03  0.29444736E+01  0.18987854E-04  0.10529101E-03  0.99056359E+02  0.19998213E+03  0.32323424E-01  0.13694025E+00  0.18411230E+01  0.99991063E-04  0.52838705E+02  0.28810628E+03  0.23696804E+01
  0.87000000E+02  0.95684737E+00 -0.15009039E+02  0.39994941E+03  0.29444713E+01  0.19009100E-04  0.10762985E-03  0.99057676E+02  0.19998171E+03  0.32323356E-01  0.13698021E+00  0.18419009E+01  0.99990855E-04  0.53227064E+02  0.29114193E+03  0.23720659E+01
  0.88000000E+02  0.97884027E+00 -0.15009247E+02  0.39994825E+03  0.29444689E+01  0.19030786E-04  0.10999334E-03  0.99059008E+02  0.19998129E+03  0.32323289E-01  0.13702070E+00  0.18426894E+01  0.99990645E-04  0.53613851E+02  0.29417473E+03  0.23744282E+01
  0.89000000E+02  0.10010829E+01 -0.15009458E+02  0.39994708E+03  0.29444665E+01  0.19052658E-04  0.11238151E-03  0.99060356E+02  0.19998086E+03  0.32323220E-01  0.13706170E+00  0.18434885E+01  0.99990432E-04  0.53999118E+02  0.29720491E+03  0.23767679E+01
  0.90000000E+02  0.10235753E+01 -0.15009671E+02  0.39994589E+03  0.29444640E+01  0.19074965E-04  0.11479453E-03  0.99061719E+02  0.19998044E+03  0.32323150E-01  0.13710322E+00  0.18442984E+01  0.99990218E-04  0.54382823E+02  0.30023201E+03  0.23790852E+01
  0.91000000E+02  0.10463175E+01 -0.15009886E+02  0.39994469E+03  0.29444616E+01  0.19097514E-04  0.11723197E-03  0.99063097E+02  0.19998000E+03  0.32323080E-01  0.13714527E+00  0.18451188E+01  0.99990000E-04  0.54765067E+02  0.30325666E+03  0.23813810E+01
  0.92000000E+02  0.10693094E+01 -0.15010103E+02  0.39994347E+03  0.29444591E+01  0.19120318E-04  0.11969430E-03  0.99064490E+02  0.19997956E+03  0.32323009E-01  0.13718785E+00  0.18459502E+01  0.99989781E-04  0.55145786E+02  0.30627824E+03  0.23836553E+01
  0.93000000E+02  0.10925510E+01 -0.15010323E+02  0.39994224E+03  0.29444566E+01  0.19143500E-04  0.12218096E-03  0.99065899E+02  0.19997912E+03  0.32322937E-01  0.13723095E+00  0.18467923E+01  0.99989559E-04  0.55525052E+02  0.30929715E+03  0.23859087E+01
  0.94000000E+02  0.11160423E+01 -0.15010545E+02  0.39994100E+03  0.29444541E+01  0.19166951E-04  0.12469224E-03  0.99067323E+02  0.19997867E+03  0.32322865E-01  0.13727459E+00  0.18476454E+01  0.99989334E-04  0.55902846E+02  0.31231311E+03  0.23881415E+01
